phen	h2.obs	h2.latent	ascertained	p	locus	chr	start	stop	pair_id	univ_threshold
MDD_Howard2019	0.000271603	0.000453453	FALSE	3.22141e-07	2423	20	57924038	58780894	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000217846	0.00170676	FALSE	2.14503e-05	2423	20	57924038	58780894	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000163047	0.000272214	FALSE	0.000324128	2424	20	58780895	59560457	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000120404	0.000943335	FALSE	0.00482868	2424	20	58780895	59560457	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.00011986	0.000200111	FALSE	0.00427787	2425	20	59560458	60125333	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000133996	0.00104982	FALSE	0.00179496	2425	20	59560458	60125333	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000186377	0.000311164	FALSE	7.75585e-05	2426	20	60125334	60766557	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000204236	0.00160013	FALSE	2.01041e-05	2426	20	60125334	60766557	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	3.95469e-05	6.60252e-05	FALSE	0.173681	2427	20	60766558	61470768	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000114016	0.00089328	FALSE	0.00575996	2427	20	60766558	61470768	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	4.21908e-05	7.04393e-05	FALSE	0.165423	2428	20	61470769	62179241	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000485345	0.00380254	FALSE	1.26844e-18	2428	20	61470769	62179241	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000155144	0.00025902	FALSE	0.000225681	2429	20	62179242	62963627	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.00060043	0.0047042	FALSE	8.31563e-28	2429	20	62179242	62963627	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000121388	0.000202662	FALSE	0.000794782	2431	21	15026793	15840033	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	1.82554e-05	0.000143026	FALSE	0.289333	2431	21	15026793	15840033	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000101172	0.00016891	FALSE	0.02165	2432	21	15840034	16873443	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000333805	0.00261527	FALSE	1.24907e-09	2432	21	15840034	16873443	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	3.25601e-06	5.43604e-06	FALSE	0.460862	2433	21	16873444	18222037	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	5.59111e-05	0.000438048	FALSE	0.117217	2433	21	16873444	18222037	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000201532	0.000336465	FALSE	7.31834e-05	2434	21	18222038	19479024	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000117455	0.000920231	FALSE	0.0103628	2434	21	18222038	19479024	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000125834	0.000210085	FALSE	0.00481124	2435	21	19479025	20407307	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	2.09144e-05	0.000163858	FALSE	0.315211	2435	21	19479025	20407307	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.00016073	0.000268345	FALSE	0.000466627	2436	21	20407308	21632916	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000102523	0.000803243	FALSE	0.0142277	2436	21	20407308	21632916	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000205949	0.00034384	FALSE	6.11051e-06	2437	21	21632917	22201890	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	3.01169e-05	0.000235958	FALSE	0.228933	2437	21	21632917	22201890	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	6.59489e-05	0.000110104	FALSE	0.0651343	2438	21	22201891	23266941	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	3.43244e-05	0.000268923	FALSE	0.206279	2438	21	22201891	23266941	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	9.29841e-05	0.000155241	FALSE	0.0158409	2439	21	23266942	24055941	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	3.20895e-05	5.35747e-05	FALSE	0.233572	2440	21	24055942	25247986	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	7.51213e-05	0.000588555	FALSE	0.05249	2440	21	24055942	25247986	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000159158	0.000265721	FALSE	0.000459752	2441	21	25247987	26467826	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.00022204	0.000370704	FALSE	2.9502e-06	2442	21	26467827	27774350	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000109544	0.000182889	FALSE	0.00992791	2443	21	27774351	28616539	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000105032	0.000175355	FALSE	0.00822684	2444	21	28616540	29449870	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	6.78976e-05	0.000113358	FALSE	0.042436	2445	21	29449871	30847296	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000130654	0.00102364	FALSE	0.00086305	2445	21	29449871	30847296	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000118076	0.000197132	FALSE	0.00391167	2446	21	30847297	32202239	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	6.3701e-05	0.00049908	FALSE	0.0665356	2446	21	30847297	32202239	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	1.91201e-05	0.000149801	FALSE	0.325869	2447	21	32202240	33270272	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000114549	0.000191244	FALSE	0.00880595	2448	21	33270273	34383794	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000185376	0.00145237	FALSE	0.000113002	2448	21	33270273	34383794	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000292145	0.000487747	FALSE	5.79258e-08	2449	21	34383795	35729261	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000251828	0.001973	FALSE	1.65726e-06	2449	21	34383795	35729261	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000178823	0.000298553	FALSE	0.000391245	2450	21	35729262	37303548	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000166573	0.00130506	FALSE	0.00082041	2450	21	35729262	37303548	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.04552e-05	0.000117628	FALSE	0.0394378	2451	21	37303549	38046449	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000160827	0.00126004	FALSE	9.88965e-05	2451	21	37303549	38046449	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	6.29878e-05	0.000105161	FALSE	0.0859938	2452	21	38046450	39252059	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	6.60362e-05	0.000517375	FALSE	0.0765855	2452	21	38046450	39252059	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000158471	0.000264574	FALSE	0.00133874	2453	21	39252060	40480831	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000847221	0.00663774	FALSE	6.93249e-37	2453	21	39252060	40480831	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	6.27703e-05	0.000104797	FALSE	0.0759306	2454	21	40480832	41344742	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000639305	0.00500878	FALSE	2.93796e-28	2454	21	40480832	41344742	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	4.75553e-05	7.93955e-05	FALSE	0.150883	2455	21	41344743	42187152	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	1.0923e-05	8.55788e-05	FALSE	0.39562	2455	21	41344743	42187152	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000332974	0.000555914	FALSE	3.58741e-09	2456	21	42187153	43081434	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000125017	0.000979474	FALSE	0.00856573	2456	21	42187153	43081434	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.00021804	0.000364026	FALSE	4.39574e-05	2457	21	43081435	43812791	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	9.51205e-05	0.000745243	FALSE	0.0344576	2457	21	43081435	43812791	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	5.07284e-05	8.46931e-05	FALSE	0.126466	2458	21	43812792	44815008	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000181564	0.0014225	FALSE	9.70578e-05	2458	21	43812792	44815008	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000133836	0.000223444	FALSE	0.00228836	2459	21	44815009	46045433	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000471918	0.00369735	FALSE	1.04258e-17	2459	21	44815009	46045433	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000235169	0.000392624	FALSE	3.84239e-06	2460	21	46045434	47014880	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000118526	0.000928616	FALSE	0.00822163	2460	21	46045434	47014880	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	1.75768e-05	2.93451e-05	FALSE	0.324722	2461	21	47014881	48119633	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000258345	0.00202406	FALSE	4.05633e-08	2461	21	47014881	48119633	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000124962	0.000208629	FALSE	0.000672182	2462	22	16050213	17587474	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	2.06307e-05	0.000161636	FALSE	0.269829	2462	22	16050213	17587474	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.19829e-05	0.000120178	FALSE	0.077157	2463	22	17587475	18535225	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.00012125	0.000949961	FALSE	0.00998759	2463	22	17587475	18535225	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000105271	0.000175755	FALSE	0.00800636	2464	22	18535226	19635654	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	7.0731e-05	0.000554158	FALSE	0.0477542	2464	22	18535226	19635654	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000266209	0.000444447	FALSE	1.27802e-07	2465	22	19635655	20969184	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	3.82682e-05	0.00029982	FALSE	0.194413	2465	22	19635655	20969184	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	5.66556e-05	9.45888e-05	FALSE	0.0910775	2466	22	20969185	22404422	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000189246	0.00148269	FALSE	2.69275e-05	2466	22	20969185	22404422	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	6.2615e-05	0.000490572	FALSE	0.0495643	2467	22	22404423	23143364	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	2.88589e-05	4.81812e-05	FALSE	0.237389	2468	22	23143365	23950732	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	5.95182e-05	0.000466309	FALSE	0.0793309	2468	22	23143365	23950732	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000172898	0.00028866	FALSE	0.000133215	2469	22	23950733	25282436	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000141205	0.000235747	FALSE	0.00128556	2470	22	25282437	26166934	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	1.97029e-05	0.000154367	FALSE	0.315551	2470	22	25282437	26166934	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.0001858	0.0003102	FALSE	0.00023899	2471	22	26166935	27192923	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.00021643	0.00169567	FALSE	3.01548e-05	2471	22	26166935	27192923	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000128527	0.000214581	FALSE	0.00921646	2472	22	27192924	27952441	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000397626	0.00311529	FALSE	2.94858e-11	2472	22	27192924	27952441	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000234537	0.000391569	FALSE	1.25751e-06	2473	22	27952442	29457601	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000264271	0.00207049	FALSE	8.70628e-08	2473	22	27952442	29457601	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	5.36274e-05	8.9533e-05	FALSE	0.102555	2474	22	29457602	30962255	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000287666	0.00225378	FALSE	3.07858e-09	2474	22	29457602	30962255	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	2.98621e-05	4.98559e-05	FALSE	0.207709	2475	22	30962256	31904549	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000143834	0.0011269	FALSE	0.000268873	2475	22	30962256	31904549	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	9.56926e-05	0.000749725	FALSE	0.00265568	2476	22	31904550	32662293	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.00013228	0.000220847	FALSE	0.00287545	2477	22	32662294	33501725	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000168067	0.00131676	FALSE	0.000295278	2477	22	32662294	33501725	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000279267	0.000466247	FALSE	5.02874e-08	2478	22	33501726	34361897	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000198431	0.00155466	FALSE	4.09048e-05	2478	22	33501726	34361897	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	1.05222e-05	1.75673e-05	FALSE	0.384041	2479	22	34361898	35368341	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	2.19532e-05	0.000171997	FALSE	0.282964	2479	22	34361898	35368341	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000143768	0.000240026	FALSE	0.00105037	2480	22	35368342	36135968	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	6.94157e-06	5.43853e-05	FALSE	0.424122	2480	22	35368342	36135968	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000106518	0.000177837	FALSE	0.0175365	2481	22	36135969	37364004	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000259216	0.00203088	FALSE	1.00755e-06	2481	22	36135969	37364004	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.88099e-05	0.000131576	FALSE	0.0592282	2482	22	37364005	38718589	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000358311	0.00280726	FALSE	2.47037e-10	2482	22	37364005	38718589	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.76411e-05	0.000129625	FALSE	0.0595608	2483	22	38718590	40378783	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000554213	0.0043421	FALSE	6.24829e-20	2483	22	38718590	40378783	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000197917	0.00033043	FALSE	2.14955e-06	2484	22	40378784	41722787	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000286567	0.00224517	FALSE	1.60303e-10	2484	22	40378784	41722787	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000132502	0.000221218	FALSE	0.000583696	2485	22	41722788	42867927	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000149422	0.00117068	FALSE	0.00015129	2485	22	41722788	42867927	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000105501	0.000176138	FALSE	0.00533892	2486	22	42867928	43574017	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	4.86185e-05	0.000380913	FALSE	0.10611	2486	22	42867928	43574017	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	6.12278e-05	0.000102222	FALSE	0.0820253	2487	22	43574018	44409533	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000215843	0.00169107	FALSE	4.94505e-06	2487	22	43574018	44409533	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000327881	0.00054741	FALSE	1.278e-08	2488	22	44409534	45170649	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000315727	0.00247363	FALSE	3.54837e-08	2488	22	44409534	45170649	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000168801	0.00028182	FALSE	0.00106387	2489	22	45170650	46351048	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000312328	0.002447	FALSE	4.24815e-08	2489	22	45170650	46351048	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000132144	0.000220619	FALSE	0.00365837	2490	22	46351049	47299625	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000178663	0.00139978	FALSE	0.000204629	2490	22	46351049	47299625	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000154649	0.000258193	FALSE	0.0012899	2491	22	47299626	48269177	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000171582	0.0013443	FALSE	0.000457837	2491	22	47299626	48269177	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	5.12617e-05	8.55835e-05	FALSE	0.145208	2492	22	48269178	48977538	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000191913	0.00150359	FALSE	0.000142516	2492	22	48269178	48977538	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000359597	0.000600361	FALSE	4.64912e-11	2493	22	48977539	49559207	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	9.91994e-05	0.0007772	FALSE	0.0210499	2493	22	48977539	49559207	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000110615	0.000184676	FALSE	0.0114508	2494	22	49559208	50347996	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000138572	0.00108567	FALSE	0.00253385	2494	22	49559208	50347996	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	4.66006e-05	7.78015e-05	FALSE	0.146096	2495	22	50347997	51244236	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000532487	0.00417189	FALSE	5.61271e-21	2495	22	50347997	51244236	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_deLange2017	0.00182115	0.00290598	FALSE	7.93911e-07	1	1	10539	1376204	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	1.5618e-05	4.12022e-05	FALSE	0.348798	2	1	1376205	2215495	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00394499	0.00629496	FALSE	2.07713e-18	2	1	1376205	2215495	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000134766	0.000355529	FALSE	0.00383287	3	1	2215496	2983519	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.0024504	0.00391006	FALSE	2.61584e-08	3	1	2215496	2983519	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	6.81134e-05	0.000179692	FALSE	0.093337	4	1	2983520	3582047	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00222126	0.00354443	FALSE	1.11933e-06	4	1	2983520	3582047	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000288522	0.000761157	FALSE	3.83262e-08	5	1	3582048	4281476	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000520831	0.000831081	FALSE	0.0904134	5	1	3582048	4281476	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	3.911e-05	0.000103177	FALSE	0.182937	6	1	4281477	4773403	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00111831	0.00178447	FALSE	0.00193694	6	1	4281477	4773403	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000329891	0.000870291	FALSE	4.68284e-10	7	1	4773404	5362404	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.0022327	0.00356268	FALSE	1.16529e-07	7	1	4773404	5362404	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000143504	0.000378581	FALSE	0.00262977	8	1	5362405	6136814	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00185571	0.00296113	FALSE	1.28332e-05	8	1	5362405	6136814	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000109321	0.000288403	FALSE	0.0232262	9	1	6136815	7711794	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000265342	0.000423401	FALSE	0.266098	9	1	6136815	7711794	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000131389	0.00034662	FALSE	0.00249795	10	1	7711795	8580987	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00332573	0.00530681	FALSE	2.96437e-14	10	1	7711795	8580987	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	1.28099e-05	3.3794e-05	FALSE	0.388457	11	1	8580988	9475966	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00403855	0.00644424	FALSE	3.17819e-16	11	1	8580988	9475966	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	3.95975e-05	0.000104463	FALSE	0.192216	12	1	9475967	10753427	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000737224	0.00117638	FALSE	0.0304031	12	1	9475967	10753427	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	6.47787e-05	0.000170894	FALSE	0.0917351	13	1	10753428	11709173	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.0019181	0.00306067	FALSE	6.8831e-06	13	1	10753428	11709173	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	1.84459e-05	4.86625e-05	FALSE	0.352902	14	1	11709174	13481025	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.0023149	0.00369384	FALSE	7.01185e-07	14	1	11709174	13481025	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	4.62656e-05	0.000122054	FALSE	0.178321	15	1	13481026	14720131	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00113719	0.0018146	FALSE	0.00486521	15	1	13481026	14720131	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00298819	0.00476821	FALSE	1.62408e-09	16	1	14720132	15755230	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	6.3309e-05	0.000167017	FALSE	0.0648169	17	1	15755231	16732168	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000460325	0.000734533	FALSE	0.0887443	17	1	15755231	16732168	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000975131	0.001556	FALSE	0.00349975	18	1	16732169	17557746	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000187164	0.000493761	FALSE	0.000235154	19	1	17557747	18427820	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.000939126	0.00149855	FALSE	0.0134108	19	1	17557747	18427820	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.0017051	0.00272081	FALSE	0.000147466	20	1	18427821	19238924	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00526252	0.00839732	FALSE	8.25549e-24	21	1	19238925	20556202	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000169667	0.000447601	FALSE	0.000110987	22	1	20556203	21416121	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00163118	0.00260285	FALSE	1.13057e-05	22	1	20556203	21416121	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	4.11602e-05	0.000108586	FALSE	0.166852	23	1	21416122	22145629	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.00131846	0.00210384	FALSE	0.000325718	23	1	21416122	22145629	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.0039544	0.00630997	FALSE	1.30763e-18	24	1	22145630	22740287	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	4.89412e-05	0.000129113	FALSE	0.147097	25	1	22740288	23907045	FinnGenDEP__deLangeIBD	5.01002004008016e-06
IBD_deLange2017	0.0013095	0.00208955	FALSE	0.000805149	25	1	22740288	23907045	FinnGenDEP__deLangeIBD	5.01002004008016e-06
DEP_FinnGen_R12	0.000169683	0.000447645	FALSE	0.00142779	26	1	23907046	25885138	FinnGenDEP__deLangeIBD	5.01002004008016e-06
